x,y,p,c
0.100000000000001,0,29,2
15.2,0,29,3
21.3,0,29,3
25,1,29,3
19.5,0,29,3
23.22,1,29,3
18.5,0,29,3
22.5235849056604,0,29,3
23.9,1,29,3
22.4,0,29,3
23.3339622641509,1,29,3
22.3203703703704,1,29,3
19,0,29,3
21.1,1,29,3
14.2,0,29,3
16.2,1,29,3
0.199999999999999,0,29,3
3.4,0,29,3
8.5,1,29,3
0.15,0,29,3
0.0500000000000007,0,29,3
0,0,29,3
0,0,29,3
0,0,29,3
0,0,29,3
0,0,29,3
3.5,1,29,3
0,0,29,3
0,0,29,3
0,0,29,3
0,0,29,3
0,0,29,3
0,0,29,3
2.65,1,29,3
0,0,29,3
0,0,29,3
0,0,29,3
0,0,29,3
12.5,1,29,4
9.49519230769231,0,29,4
14.1,1,29,4
10.9,0,29,4
15,1,29,4
10.2885964912281,0,29,4
11.8,0,29,4
13,1,29,4
11.7,0,29,4
12.7,0,29,4
14.4,1,29,4
13.4,0,29,4
16.4,1,29,4
15.5404255319149,1,29,4
13.4,1,29,4
11.5,0,29,4
13,0,29,4
14.2,0,29,4
16.65,1,29,4
15.7,1,29,4
11.5,0,29,4
14,0,29,4
15.6,1,29,4
15.1,1,29,4
12.5,0,29,4
13.7,0,29,4
13.5,0,29,4
13.5,0,29,4
13.6,0,29,4
13.6,0,29,4
13.7,0,29,4
14.7,0,29,4
15.3,1,29,4
13.7,0,29,4
15,0,29,4
15.6,1,29,4
15.55,0,29,4
16.2,1,29,4
16.8,1,29,4
7.7,1,30,1
4.7,1,30,1
2.99354838709677,1,30,1
6.5,1,30,1
1.7,1,30,1
2.45,1,30,1
1,1,30,1
1.3,1,30,1
0.600000000000001,0,30,1
1.7,1,30,1
0.5,0,30,1
0.899999999999999,1,30,1
0.399999999999999,0,30,1
1,1,30,1
0.399999999999999,1,30,1
0.100000000000001,0,30,1
0.399999999999999,1,30,1
1.35,1,30,1
0.100000000000001,0,30,1
0.699999999999999,1,30,1
0.699999999999999,1,30,1
0.100000000000001,0,30,1
0.699999999999999,1,30,1
0.699999999999999,1,30,1
0.100000000000001,0,30,1
0.699999999999999,1,30,1
0.100000000000001,1,30,1
0.100000000000001,0,30,1
0.100000000000001,0,30,1
5.8,1,30,2
3.6,1,30,2
6.9,1,30,2
2.1,1,30,2
11.958,1,30,2
11.9,1,30,2
8.50816326530612,1,30,2
2.2,0,30,2
7.1,1,30,2
4.1,1,30,2
2.6,1,30,2
1.2,0,30,2
3.1,1,30,2
1.5,0,30,2
2.6,1,30,2
2.6,0,30,2
3.5,1,30,2
1.6,1,30,2
0.800000000000001,1,30,2
5.4,1,30,2
0.0913461538461551,0,30,2
0.100000000000001,0,30,2
0.5,1,30,2
5,1,30,2
0,0,30,2
0.0500000000000007,0,30,2
0,0,30,2
15.2,1,30,3
9,0,30,3
12.7018867924528,0,30,3
18.2,1,30,3
16.5,1,30,3
12.0175925925926,1,30,3
24.2096153846154,1,30,3
7.8,0,30,3
11.4088235294118,0,30,3
13.327,1,30,3
10.1,0,30,3
12.562962962963,0,30,3
14.5877358490566,1,30,3
12.5510869565217,0,30,3
13.4842592592593,1,30,3
12.4316326530612,0,30,3
13.5287037037037,1,30,3
11.3,0,30,3
12.5150943396226,1,30,3
11.1,0,30,3
13.622641509434,1,30,3
12.7820754716981,0,30,3
12.5575471698113,1,30,3
11.2044642857143,0,30,3
13.3307692307692,0,30,3
14.3763636363636,1,30,3
11.4,0,30,3
13.8409090909091,1,30,3
12.6705357142857,1,30,3
13.2009803921569,1,30,3
13.0826530612245,1,30,3
13.0051020408163,0,30,3
11.5240384615385,0,30,3
12.8205882352941,1,30,3
13.1207547169811,1,30,3
13.119387755102,1,30,3
11.5,0,30,3
13.0862745098039,1,30,3
12.5,0,30,4
15.5,1,30,4
10.856862745098,0,30,4
14.1,0,30,4
16.5,1,30,4
13.3,0,30,4
14.9,1,30,4
12.9,0,30,4
14.6,0,30,4
15.7,1,30,4
15.2,1,30,4
14.4,1,30,4
13.8,0,30,4
14.1,0,30,4
14.8,1,30,4
14.25,0,30,4
14.8,1,30,4
14.2,0,30,4
14.8,0,30,4
14.7,0,30,4
15.3,1,30,4
14.5,0,30,4
14.5,0,30,4
15.2,0,30,4
15.4,1,30,4
15.3,0,30,4
15.9,1,30,4
15.6,1,30,4
15.4,0,30,4
16,1,30,4
15.8,1,30,4
15.6,0,30,4
16.2,1,30,4
16.9,1,30,4
16.5,1,30,4
16.2,1,30,4
14.1,0,30,4
15.9,0,30,4
16.4,1,30,4
7.7,0,31,1
10.7,1,31,1
6.1,1,31,1
15.145,1,31,1
15.2,1,31,1
15.2,1,31,1
3.17075471698113,0,31,1
6.2,1,31,1
5.9,1,31,1
2.68240740740741,1,31,1
12.5094339622642,1,31,1
2.12448979591837,0,31,1
6.3,1,31,1
3.7,1,31,1
1.4156862745098,1,31,1
8,1,31,1
5.9,1,31,1
1.4,0,31,1
0.300000000000001,0,31,1
0.699999999999999,0,31,1
2.9,0,31,1
1.6,1,31,1
5.7,1,31,1
0.174074074074074,1,31,1
7.1,1,31,1
6.2,1,31,1
5.6,1,31,1
0.15,0,31,1
0.100000000000001,0,31,1
5.9,1,31,2
3.6,0,31,2
7.64150943396226,1,31,2
2.9,0,31,2
4.9,1,31,2
6.6,1,31,2
4.2,1,31,2
2.8,0,31,2
4.5,0,31,2
7.53125,1,31,2
2.7,0,31,2
4.7,1,31,2
4,0,31,2
5,1,31,2
4,0,31,2
4.7,1,31,2
4.1,1,31,2
3.6,1,31,2
2.7,0,31,2
3.1,0,31,2
3.4,0,31,2
4.6,1,31,2
3.8,1,31,2
3.3,1,31,2
2.5,0,31,2
2.8,0,31,2
4.6,1,31,2
4.4,0,31,2
2.9,0,31,2
4.8,0,31,2
15.2,0,31,3
21.3,0,31,3
25.0104166666667,0,31,3
26.931,0,31,3
28.1294117647059,0,31,3
28.7,1,31,3
22,1,31,3
0.199999999999999,0,31,3
0.199999999999999,0,31,3
2.8,0,31,3
11.2,0,31,3
25.105,0,31,3
25.915306122449,0,31,3
26.6352941176471,1,31,3
15.090625,0,31,3
20.7,0,31,3
24,0,31,3
25,0,31,3
27.8166666666667,0,31,3
29.3,1,31,3
27.7192307692308,1,31,3
24.9,1,31,3
19.3,0,31,3
21.3,0,31,3
22.8,0,31,3
21.1,1,31,3
14.1836538461538,0,31,3
16.7,0,31,3
18.4,0,31,3
19.7,0,31,3
20.8,0,31,3
21.6,0,31,3
22.3,0,31,3
22,0,31,3
22.5,0,31,3
23,0,31,3
23.4,0,31,3
23.8,0,31,3
12.5,0,31,4
15.5,1,31,4
10.9,0,31,4
14.1,0,31,4
16.5,1,31,4
13.3,0,31,4
14.9,0,31,4
16.3,1,31,4
15.9,1,31,4
14.8,1,31,4
13.6,1,31,4
8.89,0,31,4
10.3,0,31,4
11.695,0,31,4
14.2,1,31,4
11.9,0,31,4
14.4,1,31,4
12.9,0,31,4
14,0,31,4
15.2,0,31,4
16.9,1,31,4
16.4,1,31,4
15.9,0,31,4
17.7,1,31,4
17.1,1,31,4
12.6,0,31,4
16.1,1,31,4
13.3,0,31,4
15.2,0,31,4
16.3,1,31,4
13.6,0,31,4
14,0,31,4
15.2,0,31,4
14.4,0,31,4
14.9,1,31,4
16.3,1,31,4
14,0,31,4
16.1,0,31,4
16.6,0,31,4
17.2,1,31,4
4.7,1,32,1
2.973,1,32,1
6.5,1,32,1
1.7,0,32,1
3.9,1,32,1
2.2,1,32,1
1.25,0,32,1
2.85,1,32,1
1.4,1,32,1
4.6,1,32,1
1,0,32,1
1.05,1,32,1
4.4,1,32,1
0.300000000000001,0,32,1
0.5,0,32,1
1.8,1,32,1
0.600000000000001,0,32,1
1.55,1,32,1
1.65,1,32,1
0.699999999999999,0,32,1
1.3,1,32,1
1.32019230769231,1,32,1
1.3,1,32,1
0.600000000000001,1,32,1
0.300000000000001,0,32,1
0.399999999999999,0,32,1
0.600000000000001,0,32,1
1.4,1,32,1
0.699999999999999,1,32,1
5.9,1,32,2
3.6,0,32,2
7.643,1,32,2
2.9,0,32,2
4.9,1,32,2
6.63207547169812,1,32,2
4.2,0,32,2
5.4,1,32,2
4,0,32,2
4.7,1,32,2
3.9,1,32,2
2.6,0,32,2
3,0,32,2
4.5,1,32,2
3.6,0,32,2
4.4,0,32,2
5,1,32,2
4,0,32,2
4.1,1,32,2
4.9,1,32,2
3.7,0,32,2
4.5,0,32,2
5,1,32,2
4,0,32,2
4.1,0,32,2
4.3,1,32,2
4.9,0,32,2
5.3,1,32,2
5.2,0,32,2
15.1924528301887,0,32,3
21.3,1,32,3
17.6,0,32,3
22.5,0,32,3
0.199999999999999,0,32,3
8.2,0,32,3
24.408,1,32,3
20.1,0,32,3
25.6411764705882,1,32,3
22.1,0,32,3
25.8367346938776,1,32,3
23.2020408163265,1,32,3
21.4,0,32,3
22.3,0,32,3
23.3,0,32,3
25.2,1,32,3
23.9,0,32,3
26.1277777777778,0,32,3
13.2913461538462,0,32,3
29.3,0,32,3
5.6,0,32,3
10,0,32,3
13.597,0,32,3
10.8,0,32,3
13.6,0,32,3
15.5,1,32,3
6.4,0,32,3
9.8,0,32,3
12.3911764705882,0,32,3
14.2,0,32,3
15.5,0,32,3
15.2,1,32,3
9.6,0,32,3
11.445652173913,0,32,3
12.894,0,32,3
13.971875,1,32,3
9,0,32,3
10.5,0,32,3
12.5,0,32,4
15.5,0,32,4
17.2,1,32,4
10.8,0,32,4
14.5,1,32,4
4.99056603773585,0,32,4
4.917,0,32,4
14.9,0,32,4
8.85288461538461,0,32,4
17.7,1,32,4
16.4,1,32,4
15,0,32,4
16.9,0,32,4
19.1,1,32,4
18.6,1,32,4
15.1,0,32,4
16.4,0,32,4
17.941,1,32,4
16,0,32,4
16.7,0,32,4
17.75,0,32,4
18.7,1,32,4
18.4,1,32,4
16.3,0,32,4
17.25,0,32,4
18.3,1,32,4
16.9,0,32,4
17.0415094339623,0,32,4
17.4,0,32,4
17.2,0,32,4
17.9,0,32,4
18.45,1,32,4
17.45,0,32,4
17.5,0,32,4
18.35,1,32,4
17.6,0,32,4
17.5,0,32,4
18.2,1,32,4
17.5,0,32,4
7.7,1,33,1
4.65851063829787,1,33,1
2.96458333333333,1,33,1
6.5,1,33,1
1.7,1,33,1
2.45,1,33,1
1.1,0,33,1
3.1,1,33,1
1.1,1,33,1
2.2,1,33,1
0.699999999999999,0,33,1
0.600000000000001,0,33,1
1.4,1,33,1
0.699999999999999,0,33,1
1.3,1,33,1
1.3,0,33,1
0.600000000000001,0,33,1
1.2,1,33,1
1.3,0,33,1
1.9,1,33,1
1.15288461538462,0,33,1
1,0,33,1
1.05,0,33,1
1.73611111111111,1,33,1
1.07596153846154,1,33,1
1.167,0,33,1
1,0,33,1
1.04375,1,33,1
1.9,1,33,1
1.15096153846154,1,33,1
5.9,1,33,2
3.6,0,33,2
7.69807692307693,1,33,2
2.9,0,33,2
4.91170212765957,1,33,2
6.63854166666667,0,33,2
12,1,33,2
12,1,33,2
12,1,33,2
5.5,0,33,2
0.100000000000001,0,33,2
1,0,33,2
8.4,1,33,2
6.116,1,33,2
4.5,0,33,2
6.73627450980392,0,33,2
9.6,1,33,2
3.2,0,33,2
8.04479166666667,1,33,2
5.45,0,33,2
6.85,1,33,2
4.65,0,33,2
7.25,1,33,2
6.08823529411765,1,33,2
4.7,0,33,2
6.2,0,33,2
7.45,1,33,2
5.05344827586207,0,33,2
7.18301886792453,1,33,2
5.35,0,33,2
15.1843137254902,0,33,3
21.3,0,33,3
25,1,33,3
19.5,0,33,3
23.2,0,33,3
25.7,0,33,3
14.0795918367347,0,33,3
26.9,0,33,3
17.3,0,33,3
28.1,1,33,3
26.3,1,33,3
16.4,1,33,3
0.199999999999999,0,33,3
0,0,33,3
5.4,0,33,3
11.9561224489796,0,33,3
18.9,1,33,3
0.199999999999999,0,33,3
4.6,0,33,3
9.2,0,33,3
13.242,1,33,3
0.0500000000000007,0,33,3
3,0,33,3
6.8,0,33,3
5.5,0,33,3
8.4,1,33,3
0,0,33,3
0.300000000000001,0,33,3
3.6,0,33,3
6.1,0,33,3
8.1,0,33,3
9.9,1,33,3
2.7,0,33,3
4.6,0,33,3
5,0,33,3
6.5,0,33,3
7.8,0,33,3
8.9,0,33,3
12.5,1,33,4
9.5,0,33,4
14.1,1,33,4
10.9,0,33,4
15,1,33,4
10.3,0,33,4
11.8,1,33,4
10,0,33,4
11.6,0,33,4
12.7,1,33,4
12.1,0,33,4
13.7,0,33,4
4.92142857142857,0,33,4
17.4,1,33,4
16.1,1,33,4
13.7,1,33,4
13,0,33,4
16.5,1,33,4
9.7,0,33,4
14.5,1,33,4
13.1,1,33,4
12.7,1,33,4
11.1,0,33,4
12.7,0,33,4
13.8,0,33,4
15.3,1,33,4
10.7,0,33,4
14.4,1,33,4
11.2,1,33,4
10.1,0,33,4
14.5,1,33,4
10.8,0,33,4
14,0,33,4
14.9,0,33,4
16.4,1,33,4
15.8,0,33,4
18.05,1,33,4
17.25,1,33,4
9.49313725490196,0,33,4
16.1,1,33,4
7.7,1,34,1
4.7,1,34,1
2.94032258064516,1,34,1
6.5,1,34,1
2.45277777777778,1,34,1
1,1,34,1
1.34901960784314,1,34,1
0.600000000000001,0,34,1
1.72307692307692,1,34,1
0.5,0,34,1
0.899999999999999,1,34,1
0.399999999999999,0,34,1
1,1,34,1
0.399999999999999,1,34,1
0.100000000000001,0,34,1
0.399999999999999,1,34,1
1.3,1,34,1
0.100000000000001,0,34,1
0.699999999999999,1,34,1
0.699999999999999,1,34,1
0.100000000000001,0,34,1
0.699999999999999,1,34,1
0.699999999999999,1,34,1
0.100000000000001,0,34,1
0.699999999999999,1,34,1
0.100000000000001,1,34,1
0.100000000000001,0,34,1
0.100000000000001,0,34,1
5.9,0,34,2
8.39464285714286,1,34,2
4.3,1,34,2
12,1,34,2
12,1,34,2
4.9,1,34,2
12,1,34,2
11.375,1,34,2
4.7,1,34,2
2.2,0,34,2
3.6,1,34,2
2,1,34,2
9.54468085106383,1,34,2
5.6,0,34,2
12,1,34,2
12,1,34,2
10.2,1,34,2
0.25,0,34,2
4,1,34,2
4.1,0,34,2
0.35,0,34,2
0.899999999999999,0,34,2
5,0,34,2
0.800000000000001,0,34,2
7,1,34,2
6.61979166666667,0,34,2
0.899999999999999,0,34,2
15.2,0,34,3
21.3,0,34,3
25,0,34,3
26.9144230769231,1,34,3
19.6,0,34,3
24.3,1,34,3
12.0048076923077,0,34,3
15.7,0,34,3
23.8018867924528,1,34,3
22.6,1,34,3
15,0,34,3
23.2,1,34,3
21.9,1,34,3
20.6,1,34,3
17.6,0,34,3
20.8,0,34,3
23.7009433962264,0,34,3
9,0,34,3
12.0509803921569,0,34,3
27.6,0,34,3
0.199999999999999,0,34,3
0,0,34,3
0,0,34,3
0.600000000000001,0,34,3
6.6,0,34,3
0,0,34,3
4.9,0,34,3
8.4,0,34,3
10.7,0,34,3
9.3,0,34,3
11,0,34,3
12.2322916666667,0,34,3
13.3,0,34,3
13.0692307692308,0,34,3
13.8952830188679,0,34,3
14.4663461538462,0,34,3
12.5,1,34,4
9.5,1,34,4
14.2,1,34,4
10.4764705882353,0,34,4
20,1,34,4
20.2269230769231,1,34,4
10.0602040816327,0,34,4
16.3,1,34,4
11.191,1,34,4
8.4,0,34,4
9.65098039215686,0,34,4
11.8,1,34,4
10.1,0,34,4
11.5,0,34,4
13.1,0,34,4
19.3489583333333,1,34,4
16.8,1,34,4
7.65,0,34,4
13.6,0,34,4
17.7,1,34,4
16.3,1,34,4
8.6,0,34,4
13.4,0,34,4
16.2480392156863,1,34,4
13.3,1,34,4
9.4,0,34,4
14.9,1,34,4
10.4,0,34,4
12.1,0,34,4
14.6,0,34,4
15.8,1,34,4
10.8,0,34,4
15.3,0,34,4
16.5,1,34,4
16.1,0,34,4
17.55,1,34,4
17.1,1,34,4
10.5,0,34,4
10.8915094339623,0,34,4
7.7,1,35,1
4.7,1,35,1
2.94245283018868,1,35,1
6.5,1,35,1
2.43396226415094,1,35,1
1,1,35,1
1.3,1,35,1
0.600000000000001,0,35,1
1.7,1,35,1
0.5,0,35,1
0.899999999999999,0,35,1
1.51875,1,35,1
0.699999999999999,0,35,1
0.699999999999999,1,35,1
0.300000000000001,0,35,1
0.899999999999999,1,35,1
0.300000000000001,0,35,1
1,1,35,1
1,1,35,1
1.05,1,35,1
0.300000000000001,0,35,1
1,1,35,1
0.399999999999999,1,35,1
0.300000000000001,0,35,1
0.300000000000001,1,35,1
0.300000000000001,0,35,1
0.300000000000001,1,35,1
0.100000000000001,0,35,1
0.100000000000001,0,35,1
5.86836734693877,0,35,2
8.35,0,35,2
5,0,35,2
9.87788461538462,1,35,2
7.31792452830189,0,35,2
9.259375,1,35,2
6.85,0,35,2
8.89615384615385,1,35,2
7.95,1,35,2
4.7,0,35,2
9.88265306122449,1,35,2
7.94803921568627,0,35,2
8.33584905660377,1,35,2
7,0,35,2
8.79903846153846,0,35,2
10.2,0,35,2
1.3,0,35,2
3.2,0,35,2
11.2865384615385,1,35,2
10.5789473684211,0,35,2
2.19811320754717,0,35,2
12,1,35,2
12,1,35,2
11.4,1,35,2
10.7,1,35,2
9.9,1,35,2
9.6,1,35,2
9.39,0,35,2
6.8,1,35,2
5.2,0,35,2
15.2,1,35,3
9,1,35,3
5.3,0,35,3
10.8,1,35,3
7.1,0,35,3
11.8,1,35,3
7.8,0,35,3
9.1,1,35,3
8.4,1,35,3
7.6,1,35,3
5.9,0,35,3
6.4,0,35,3
7.8,1,35,3
6.9,0,35,3
7.9,1,35,3
6.9,0,35,3
7.9,1,35,3
7,1,35,3
7,1,35,3
5.8,1,35,3
3.2,0,35,3
4.1,0,35,3
4.9,0,35,3
5.6,0,35,3
6.1,0,35,3
7.1,1,35,3
6.1,1,35,3
4.9,0,35,3
5.3,0,35,3
8.1,1,35,3
5.9,0,35,3
6.1,1,35,3
5.4,0,35,3
8,1,35,3
5.8,0,35,3
6,1,35,3
7.8,1,35,3
5.5,0,35,3
7.5,1,35,3
6.5,1,35,3
12.5,0,35,4
15.5,1,35,4
10.9,0,35,4
14.1,1,35,4
10,0,35,4
14.7,1,35,4
13.2,1,35,4
12,0,35,4
13.3,0,35,4
15.5,1,35,4
12.1,0,35,4
13.6,1,35,4
12.9,0,35,4
13.7,0,35,4
14.7,0,35,4
17.8,1,35,4
16.9,1,35,4
15.9,1,35,4
14.5,0,35,4
17,1,35,4
11.8,0,35,4
15.5,0,35,4
17.6,1,35,4
16.8462264150943,1,35,4
12.2,0,35,4
15.7,1,35,4
14.4,0,35,4
15.9,1,35,4
13.6,0,35,4
14.1,0,35,4
14.2,0,35,4
14.3,0,35,4
14.3,0,35,4
14.4,1,35,4
15.7,1,35,4
13.9,0,35,4
15.3,0,35,4
16,1,35,4
14.1,0,35,4
14.2,0,35,4
7.7,1,36,1
4.7,1,36,1
2.95,1,36,1
6.5,1,36,1
1.75,1,36,1
2.5,1,36,1
1,1,36,1
1.3,1,36,1
0.600000000000001,1,36,1
0.699999999999999,1,36,1
0.699999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
0.399999999999999,1,36,1
8.36018518518518,1,36,2
4.3,0,36,2
7.25,1,36,2
3.4,0,36,2
7.95490196078431,1,36,2
6.35,1,36,2
5.2054347826087,1,36,2
11,1,36,2
3,0,36,2
5.3,0,36,2
3.6,0,36,2
5.71428571428572,1,36,2
3.9,0,36,2
6.3,1,36,2
5.14807692307692,1,36,2
4.7,0,36,2
5.7,1,36,2
5.5,0,36,2
6.5125,1,36,2
4.5,0,36,2
6,0,36,2
6.89230769230769,1,36,2
4.5,1,36,2
3.3,0,36,2
3.8,0,36,2
6.71415094339623,1,36,2
4.4,1,36,2
3.5,0,36,2
6.60094339622642,1,36,2
15.1047169811321,0,36,3
21.3,0,36,3
25,1,36,3
19.5,0,36,3
23.2122448979592,0,36,3
25.7,0,36,3
14,0,36,3
26.9,0,36,3
17.3,0,36,3
28.1,0,36,3
27.8,0,36,3
29.2163793103448,1,36,3
27.4229166666667,1,36,3
15.871568627451,0,36,3
20.3,0,36,3
25.3,0,36,3
26.7,0,36,3
28.7326923076923,1,36,3
29.6269230769231,1,36,3
27.3230769230769,1,36,3
30,0,36,3
21.2,1,36,3
8.6,0,36,3
12.7,0,36,3
16.689,0,36,3
19.7,0,36,3
21.7,0,36,3
22.9,0,36,3
23.705,0,36,3
22.9,0,36,3
23.5,0,36,3
24,0,36,3
24.4,0,36,3
24.7,0,36,3
24.5,0,36,3
24.8009090909091,0,36,3
25.1,0,36,3
25.3049019607843,0,36,3
12.5,0,36,4
15.5,0,36,4
17.2,1,36,4
10.8,0,36,4
14.5,0,36,4
16.6,1,36,4
14.6,0,36,4
16.1,0,36,4
17.3,1,36,4
17,1,36,4
16,0,36,4
16.5444444444444,0,36,4
17.25,1,36,4
16.4,0,36,4
17,0,36,4
17.6,1,36,4
17.45,1,36,4
16.7,1,36,4
16.2,0,36,4
16.95,0,36,4
17.4,0,36,4
18.2,1,36,4
17.9,1,36,4
16,0,36,4
17.5,1,36,4
16.35,0,36,4
17.3,0,36,4
17.75,1,36,4
17.644,1,36,4
16.4,0,36,4
17.45,1,36,4
16.6,0,36,4
17.3814814814815,0,36,4
17.5,0,36,4
17.8173076923077,1,36,4
17.7,1,36,4
16.6458333333333,0,36,4
16.8,0,36,4
16.9,0,36,4
16.9,0,36,4
7.7,1,37,1
4.7,1,37,1
3,1,37,1
6.5,1,37,1
1.72916666666667,1,37,1
2.45,1,37,1
1.05,1,37,1
1.3,0,37,1
6.4,1,37,1
4.3,1,37,1
0.800000000000001,0,37,1
2.44038461538461,0,37,1
8.1,1,37,1
6,1,37,1
3.96363636363636,1,37,1
0.399999999999999,0,37,1
1.848,1,37,1
1.9,0,37,1
0.100000000000001,0,37,1
0.300000000000001,0,37,1
2.65,1,37,1
1.20092592592593,1,37,1
0.199999999999999,0,37,1
2.1,1,37,1
1.77,1,37,1
1.6,1,37,1
1.6,0,37,1
0.300000000000001,0,37,1
0.399999999999999,0,37,1
2.03928571428571,1,37,1
8.359,1,37,2
4.3,0,37,2
7.22543859649123,1,37,2
3.4,0,37,2
7.963,1,37,2
6.3,0,37,2
7.77941176470588,1,37,2
6.6,1,37,2
5.63076923076923,1,37,2
2.5,0,37,2
3.6,1,37,2
12,1,37,2
12,1,37,2
1,0,37,2
2.5,0,37,2
4.9,0,37,2
5.1,1,37,2
1.9,0,37,2
2.9,0,37,2
4.3,0,37,2
5.81851851851852,0,37,2
7.73173076923077,1,37,2
5.41018518518518,1,37,2
3.9,0,37,2
7.225,1,37,2
4.5,1,37,2
3.3,1,37,2
1.6,0,37,2
8.05588235294118,1,37,2
15.1913461538462,0,37,3
21.3,0,37,3
25.0038461538462,1,37,3
19.5,0,37,3
23.2163265306122,0,37,3
25.7223404255319,0,37,3
14.1,0,37,3
26.9647058823529,1,37,3
17.8,0,37,3
25.1066037735849,1,37,3
24.45,0,37,3
27.619,1,37,3
26.2,1,37,3
23.7,1,37,3
19.4,0,37,3
22.0109090909091,1,37,3
14.5774509803922,0,37,3
17.3,0,37,3
27.5,1,37,3
22.5,0,37,3
22.9230769230769,0,37,3
26.3,1,37,3
23.9367924528302,0,37,3
23.433,1,37,3
26.7548076923077,1,37,3
22.0288461538462,0,37,3
22.4,1,37,3
20.7,0,37,3
26.3330188679245,1,37,3
21.5036363636364,1,37,3
20,0,37,3
26.3575471698113,1,37,3
20.8,1,37,3
19.3,0,37,3
19.8,1,37,3
17.8,0,37,3
27.1594339622642,1,37,3
19.1,0,37,3
26.2,0,37,3
27.8638888888889,0,37,3
12.5,0,37,4
15.5,0,37,4
17.2,1,37,4
10.8,0,37,4
14.5,0,37,4
16.6,0,37,4
17.9,1,37,4
15.9,0,37,4
17.6588235294118,1,37,4
16.7,1,37,4
15.8,0,37,4
17.05,1,37,4
16.3,1,37,4
15.4,0,37,4
16.4490384615385,0,37,4
17.2,1,37,4
16.4,0,37,4
16.3,0,37,4
17.05,0,37,4
17.5,1,37,4
17.3,1,37,4
16.8,0,37,4
16.6,0,37,4
16.6,0,37,4
16.6040816326531,0,37,4
17.4,1,37,4
16.65,0,37,4
16.6,0,37,4
17.3190909090909,1,37,4
16.6,0,37,4
16.6,0,37,4
17.4,1,37,4
16.6903846153846,0,37,4
17.2,0,37,4
17.2244897959184,1,37,4
17.3,1,37,4
17.25,1,37,4
16.6,0,37,4
17.2,0,37,4
17.3,1,37,4
7.7,1,38,1
4.7,1,38,1
2.9,1,38,1
6.5,1,38,1
2.4,1,38,1
1,0,38,1
3.05294117647059,1,38,1
1.1,0,38,1
1.9,1,38,1
1.04,0,38,1
1.5,0,38,1
2,1,38,1
1.4,1,38,1
0.899999999999999,0,38,1
1.5,0,38,1
2.05673076923077,1,38,1
1.4,1,38,1
0.899999999999999,1,38,1
0.399999999999999,1,38,1
5.7,1,38,1
4.1,1,38,1
0.100000000000001,0,38,1
0.199999999999999,0,38,1
0.399999999999999,0,38,1
0.100000000000001,0,38,1
0.100000000000001,0,38,1
0.199999999999999,0,38,1
2.2,1,38,1
5.9,1,38,2
3.6,1,38,2
6.9,1,38,2
2.1,0,38,2
4.6,1,38,2
2.7,0,38,2
12,1,38,2
12,1,38,2
9.88529411764706,1,38,2
4.1,0,38,2
10.093,1,38,2
1.4,0,38,2
3.9,1,38,2
1.2,0,38,2
5.1,0,38,2
8.51132075471698,1,38,2
1.4,0,38,2
6.6,1,38,2
3.9,0,38,2
6.3,1,38,2
4.9,0,38,2
4.9,1,38,2
2.7,0,38,2
6.3,1,38,2
3.4,0,38,2
3.9,0,38,2
5.7,1,38,2
4.3,0,38,2
4.4,0,38,2
15.143,0,38,3
21.3,0,38,3
25,1,38,3
19.5,0,38,3
23.2,1,38,3
18.5,0,38,3
22.5,1,38,3
21.2,1,38,3
16.3,0,38,3
20.1,0,38,3
21.9,1,38,3
20.6,0,38,3
21.4,0,38,3
22.7,0,38,3
25.9027272727273,1,38,3
24.8,0,38,3
9.6,0,38,3
12.7,0,38,3
27.3086538461539,1,38,3
26.1,0,38,3
10.8,0,38,3
3.5,0,38,3
7.6,0,38,3
11.2,0,38,3
8.7,0,38,3
11.5283018867925,0,38,3
13.5578431372549,0,38,3
13.2,0,38,3
14.5201754385965,0,38,3
15.6666666666667,0,38,3
15.8,0,38,3
16.5913461538462,1,38,3
13.1211538461538,0,38,3
14.253,0,38,3
15.0971698113208,0,38,3
15.8,0,38,3
12.5,0,38,4
15.5,1,38,4
10.9,0,38,4
14.1,0,38,4
16.5,0,38,4
4.9,0,38,4
7.25555555555555,0,38,4
17.3,1,38,4
15.9,1,38,4
10.378,0,38,4
15.9,1,38,4
14.8,0,38,4
16.4,0,38,4
9.1,0,38,4
19,1,38,4
18.4,1,38,4
17.8,1,38,4
14.2,0,38,4
15.7,0,38,4
17.6,1,38,4
14.8,0,38,4
16.7,0,38,4
17.9,0,38,4
19.2,1,38,4
18.9,1,38,4
18.5991228070175,1,38,4
14.8,0,38,4
17.9,0,38,4
19,1,38,4
18.7408163265306,1,38,4
15,0,38,4
15.4,0,38,4
16.85,0,38,4
16.5,0,38,4
16.6,0,38,4
16.6,0,38,4
16.6,0,38,4
16.7,0,38,4
16.75,0,38,4
17.1,0,38,4
7.7,1,39,1
